TGLREPLENISH,JAMREPLENISH,ATMID,TYPEATMCRM,TELLERID,CABANG,ESCROW,REFUNDDENOM50K,REFUNDDENOM100K,REFUNDTOTAL,REPLENISHDENOM50K,REPLENISHDENOM100K,REPLENISHTOTAL
1260820,124454,"3701      ",ATM50K,"Z1BK      ",39047,0000000000000000000,8830000000,0,8830000000,15000000000,0,15000000000
1260820,94715,"ZZQJ      ",CRM,"W41J      ",21,0000000000000000000,470000000,8040000000,8510000000,5000000000,5000000000,10000000000
1260820,92933,"4164      ",ATM50K,"Z2YR      ",47007,0000000800035018400,4890000000,0,4890000000,40000000000,0,20000000000
1260820,90901,"5510      ",ATM50K,"Z1P9      ",47007,0000000800034806800,12155000000,0,12155000000,20500000000,0,0
1260820,105122,"ZZZ9      ",CRM,"W24Z      ",47007,0000000800164118500,14460000000,36020000000,50480000000,6500000000,28000000000,34500000000
1260820,150129,"8158      ",ATM50K,"Z2JX      ",31011,0000000000000000000,7325000000,0,7325000000,10000000000,0,10000000000
1260820,100648,"ZZBP      ",CRM,"W1PP      ",32012,0000000000000000000,4290000000,10000000000,14290000000,5000000000,10000000000,15000000000
1260820,210450,"5902      ",ATM100K,"Z444      ",47007,0000000800034804500,0,20990000000,20990000000,0,0,0
1260820,100453,"H234      ",CRM,"W58L      ",47007,0000000800164118500,0,0,0,0,0,0
1260820,123155,"A322      ",ATM50K,"Z4LA      ",8000,0000000000000000000,2830000000,0,2830000000,15000000000,0,15000000000
1260820,123347,"5715      ",ATM50K,"Z3ZP      ",47007,0000000800164118500,6835000000,0,6835000000,23500000000,0,23500000000
1260820,125953,"ZZK4      ",CRM,"W20K      ",34023,0000000000000000000,3165000000,10250000000,13415000000,2500000000,5000000000,7500000000
1260820,90926,"1866      ",ATM50K,"Z0LF      ",47007,0000000800034806800,14210000000,0,14210000000,27500000000,0,0
1260820,155532,"4940      ",ATM50K,"Z1NY      ",32007,0000000000000000000,20580000000,0,20580000000,40000000000,0,40000000000
1260820,104743,"3526      ",ATM50K,"Z170      ",47007,0000000800035018400,14720000000,0,14720000000,25000000000,0,25000000000
1260820,205917,"H186      ",CRM,"W56P      ",47007,0000000800178531200,2990000000,6450000000,9440000000,14000000000,21000000000,35000000000
1260820,82058,"A393      ",ATM100K,"Z5MB      ",8051,0000000000000000000,0,7800000000,7800000000,0,10000000000,10000000000
1260820,111919,"A826      ",ATM50K,"Z6YZ      ",20041,0000000000000000000,5595000000,0,5595000000,8000000000,0,8000000000
1260820,164929,"1896      ",ATM50K,"Z0M8      ",47007,0000000800164118500,11745000000,0,11745000000,36000000000,0,36000000000
1260820,104355,"B023      ",ATM100K,"Z7HO      ",24032,0000000000000000000,0,7890000000,7890000000,0,15000000000,15000000000
1260820,102135,"ZZBR      ",CRM,"W1RR      ",47007,0000000800034997200,16715000000,11630000000,28345000000,16800000000,12000000000,28800000000
1260820,95429,"B030      ",ATM100K,"Z7HV      ",21,0000000000000000000,0,10780000000,10780000000,0,20000000000,20000000000
1260820,81440,"H165      ",CRM,"W55U      ",47007,0000000800164118500,655000000,2290000000,2945000000,10000000000,15000000000,25000000000
1260820,102356,"A883      ",ATM50K,"Z7CE      ",8003,0000000000000000000,11635000000,0,11635000000,10000000000,0,10000000000
1260820,225244,"H308      ",CRM,"W61H      ",47007,0000000800178541700,3585000000,14610000000,18195000000,6000000000,18000000000,24000000000
1260820,134910,"5987      ",ATM100K,"Z46J      ",47007,0000000800164118500,0,3430000000,3430000000,0,75000000000,75000000000
1260820,230449,"4199      ",ATM50K,"Z2ZK      ",47007,0000000800035018400,21785000000,0,21785000000,25000000000,0,25000000000
1260820,144020,"H198      ",CRM,"W57B      ",47007,0000000800034805600,620000000,1110000000,1730000000,20000000000,20000000000,40000000000
1260820,143829,"6116      ",ATM100K,"Z1TG      ",47007,0000000800166213800,0,25070000000,25070000000,0,60000000000,60000000000
1260820,175232,"8106      ",ATM50K,"Z2IQ      ",47007,0000000800181276100,5480000000,0,5480000000,30000000000,0,30000000000
1260820,233744,"3787      ",ATM50K,"Z1DW      ",47007,0000000800035018400,24630000000,0,24630000000,30000000000,0,30000000000
1260820,100017,"8256      ",ATM100K,"Z2MF      ",12006,0000000000000000000,0,10770000000,10770000000,0,20000000000,20000000000
1260820,110141,"ZZSO      ",CRM,"W43O      ",39066,0000000000000000000,2895000000,6750000000,9645000000,3000000000,6000000000,9000000000
1260820,100857,"6050      ",ATM50K,"Z1RN      ",40,0000000000000000000,9570000000,0,9570000000,10000000000,0,10000000000
1260820,94930,"8132      ",ATM100K,"Z2JB      ",39013,0000000000000000000,0,14190000000,14190000000,0,30000000000,30000000000
1260820,123611,"A734      ",ATM50K,"Z6VM      ",24040,0000000000000000000,3430000000,0,3430000000,30000000000,0,30000000000
1260820,184825,"ZZLS      ",CRM,"W36S      ",47007,0000000800151986200,8560000000,9230000000,17790000000,10000000000,20000000000,30000000000
1260820,121724,"4002      ",ATM50K,"Z1JI      ",47007,0000000800164118500,17615000000,0,17615000000,36000000000,0,0
1260820,102526,"1037      ",ATM50K,"Z00Y      ",47007,0000000800164118500,27160000000,0,27160000000,36000000000,0,0
1260820,113151,"ZZL3      ",CRM,"W19L      ",12016,0000000000000000000,5530000000,4670000000,10200000000,10000000000,10000000000,20000000000
1260820,100118,"8337      ",ATM100K,"Z2OA      ",43504,0000000000000000000,0,6040000000,6040000000,0,15000000000,15000000000
1260820,115016,"ZZQK      ",CRM,"W41K      ",39005,0000000000000000000,360000000,2160000000,2520000000,1000000000,2000000000,3000000000
1260820,101853,"A675      ",ATM50K,"Z6TE      ",47007,0000000800178531200,7885000000,0,7885000000,16000000000,0,0
1260820,215919,"1725      ",ATM50K,"Z0I6      ",47007,0000000800178541700,2125000000,0,2125000000,20000000000,0,20000000000
1260820,114605,"ZZDM      ",CRM,"W26M      ",24000,0000000000000000000,9610000000,18060000000,27670000000,500000000,1000000000,1500000000
1260820,122116,"5431      ",ATM50K,"Z3SE      ",47007,0000000800181276100,11485000000,0,11485000000,21000000000,0,21000000000
1260820,103421,"2155      ",ATM50K,"Z0PQ      ",47007,0000000800035017200,4215000000,0,4215000000,10000000000,0,10000000000
1260820,90728,"3810      ",ATM50K,"Z1EJ      ",39066,0000000000000000000,6680000000,0,6680000000,10000000000,0,10000000000
1260820,130228,"ZZ04      ",CRM,"W007      ",47007,0000000800164118500,4300000000,15880000000,20180000000,5000000000,10000000000,15000000000
1260820,94845,"A598      ",ATM50K,"Z6RA      ",47007,0000000800164118500,14210000000,0,14210000000,40000000000,0,40000000000
1260820,105739,"1550      ",ATM100K,"Z0E5      ",23037,0000000000000000000,0,6680000000,6680000000,0,20000000000,20000000000
1260820,81712,"B668      ",ATM100K,"Z8ZR      ",47007,0000000800178541700,0,5550000000,5550000000,0,28000000000,10000000000
1260820,222403,"6640      ",ATM50K,"Z26O      ",47007,0000000800181276100,17165000000,0,17165000000,0,0,0
1260820,111535,"H378      ",CRM,"W63Z      ",43506,0000000000000000000,1995000000,4000000000,5995000000,2000000000,4000000000,6000000000
1260820,101831,"4069      ",ATM50K,"Z1L5      ",47007,0000000800181276100,5000000000,0,5000000000,11000000000,0,11000000000
1260820,85805,"8479      ",ATM50K,"Z2PO      ",47007,0000000800034997200,6420000000,0,6420000000,17400000000,0,17400000000
1260820,112756,"1866      ",ATM50K,"Z0LF      ",47007,0000000800034806800,0,0,0,27500000000,0,27500000000
1260820,101615,"5510      ",ATM50K,"Z1P9      ",47007,0000000800034806800,0,0,0,20500000000,0,20500000000
1260820,91234,"8218      ",ATM50K,"Z2LH      ",43505,0000000000000000000,9310000000,0,9310000000,15000000000,0,15000000000
1260820,133428,"3240      ",ATM50K,"Z0ZP      ",32000,0000000000000000000,4385000000,0,4385000000,15000000000,0,15000000000
1260820,84230,"8217      ",ATM50K,"Z2LG      ",54,0000000000000000000,8590000000,0,8590000000,10000000000,0,10000000000
1260820,222201,"H166      ",CRM,"W55V      ",47007,0000000800181276100,8845000000,3430000000,12275000000,11000000000,7000000000,18000000000
1260820,111133,"ZZQ3      ",CRM,"W19Q      ",27512,0000000000000000000,6860000000,5270000000,12130000000,5000000000,5000000000,10000000000
1260820,113333,"5409      ",ATM50K,"Z3RS      ",47007,0000000800034805600,13015000000,0,13015000000,33500000000,0,33500000000
1260820,100612,"1390      ",ATM100K,"Z0A0      ",23030,0000000000000000000,0,9850000000,9850000000,0,40000000000,40000000000
1260820,94143,"ZZRH      ",CRM,"W42H      ",39072,0000000000000000000,4705000000,12590000000,17295000000,5000000000,10000000000,15000000000
1260820,81501,"3647      ",ATM50K,"Z1A2      ",24015,0000000000000000000,5865000000,0,5865000000,20000000000,0,20000000000
1260820,120652,"5438      ",ATM50K,"Z3SL      ",47007,0000000800164118500,13950000000,0,13950000000,40000000000,0,40000000000
1260820,214711,"A263      ",ATM100K,"Z4JL      ",47007,0000000800034997200,0,2150000000,2150000000,0,28000000000,28000000000
1260820,140216,"4588      ",ATM50K,"Z39B      ",47007,0000000800034804500,3450000000,0,3450000000,11000000000,0,11000000000
1260820,92617,"ZZGM      ",CRM,"W28M      ",39031,0000000000000000000,4030000000,16900000000,20930000000,2000000000,4000000000,6000000000
1260820,151505,"4002      ",ATM50K,"Z1JI      ",47007,0000000800164118500,0,0,0,36000000000,0,36000000000
1260820,82315,"1685      ",ATM100K,"Z0HM      ",29010,0000000000000000000,0,13120000000,13120000000,0,40000000000,40000000000
1260820,93331,"H349      ",CRM,"W62W      ",34088,0000000000000000000,7865000000,20840000000,28705000000,2000000000,4000000000,6000000000
1260820,90042,"H417      ",CRM,"W65M      ",34081,0000000000000000000,1920000000,4000000000,5920000000,2000000000,4000000000,6000000000
1260820,91156,"ZZEN      ",CRM,"W27N      ",29000,0000000000000000000,1640000000,2360000000,4000000000,2000000000,4000000000,6000000000
1260820,90704,"3218      ",ATM50K,"Z0Z3      ",47007,0000000800035018400,12985000000,0,12985000000,20000000000,0,0
1260820,93449,"A974      ",ATM100K,"Z7FS      ",4022,0000000000000000000,0,15850000000,15850000000,0,40000000000,40000000000
1260820,64435,"8153      ",ATM100K,"Z2JT      ",43501,0000000000000000000,0,7690000000,7690000000,0,10000000000,10000000000
1260820,103915,"H360      ",CRM,"W63H      ",34073,0000000000000000000,5705000000,18660000000,24365000000,5000000000,10000000000,15000000000
1260820,234040,"B046      ",ATM50K,"Z7IL      ",47007,0000000800034908900,8370000000,0,8370000000,20000000000,0,20000000000
1260820,41338,"1645      ",ATM50K,"Z0GK      ",47007,0000000800178541700,4310000000,0,4310000000,11000000000,0,11000000000
1260820,94620,"ZZUX      ",CRM,"W45X      ",47007,0000000800164118500,0,0,0,0,0,0
1260820,143343,"B006      ",ATM100K,"Z7GX      ",8026,0000000000000000000,0,9050000000,9050000000,0,15000000000,15000000000
1260820,132458,"ZZXM      ",CRM,"W48M      ",23031,0000000000000000000,1040000000,13780000000,14820000000,10000000000,40000000000,50000000000
1260820,94220,"1190      ",ATM100K,"Z04Z      ",8024,0000000000000000000,0,12270000000,12270000000,0,20000000000,20000000000
1260820,165109,"A002      ",ATM100K,"Z4CB      ",47007,0000000800178541700,0,5260000000,5260000000,0,30000000000,30000000000
1260820,131843,"6975      ",ATM50K,"Z2FC      ",34019,0000000000000000000,17680000000,0,17680000000,30000000000,0,30000000000
1260820,70507,"ZZPM      ",CRM,"W40M      ",30000,0000000000000000000,18000000000,42190000000,60190000000,1000000000,2000000000,3000000000
1260820,113715,"5926      ",ATM50K,"Z44P      ",47007,0000000800164118500,6490000000,0,6490000000,40000000000,0,40000000000
1260820,113635,"5382      ",ATM50K,"Z3R3      ",47007,0000000800034806800,2295000000,0,2295000000,10000000000,0,10000000000
1260820,131749,"ZZIG      ",CRM,"W32G      ",4016,0000000000000000000,2215000000,6680000000,8895000000,2000000000,4000000000,6000000000
1260820,91512,"B658      ",ATM50K,"Z8FH      ",34088,0000000000000000000,12500000000,0,12500000000,20000000000,0,20000000000
1260820,112607,"ZZB7      ",CRM,"W23B      ",34030,0000000000000000000,4655000000,4300000000,8955000000,5000000000,5000000000,10000000000
1260820,95947,"ZZSQ      ",CRM,"W43Q      ",39072,0000000000000000000,3465000000,3670000000,7135000000,5000000000,10000000000,15000000000
1260820,193413,"4197      ",ATM50K,"Z2ZI      ",47007,0000000800035018400,3335000000,0,3335000000,40000000000,0,40000000000
1260820,111012,"5728      ",ATM100K,"Z401      ",47007,0000000800034997200,0,5770000000,5770000000,0,20000000000,20000000000
1260820,64511,"ZZ2B      ",CRM,"W05B      ",47007,0000000800164118500,2755000000,23060000000,25815000000,14000000000,22000000000,36000000000
1260820,122711,"B018      ",ATM100K,"Z7HJ      ",23012,0000000000000000000,0,4870000000,4870000000,0,10000000000,10000000000
1260820,102556,"ZZNI      ",CRM,"W38I      ",39022,0000000000000000000,3630000000,10100000000,13730000000,2000000000,4000000000,6000000000
1260820,101913,"6002      ",ATM100K,"Z46X      ",34011,0000000000000000000,0,16350000000,16350000000,0,40000000000,40000000000
1260820,80348,"3998      ",ATM50K,"Z1JE      ",47007,0000000800164118500,4440000000,0,4440000000,13000000000,0,13000000000
1260820,81231,"3672      ",ATM100K,"Z1AR      ",24038,0000000000000000000,0,12880000000,12880000000,0,30000000000,30000000000
1260820,91130,"1967      ",ATM50K,"Z0NS      ",47007,0000000800164118500,15955000000,0,15955000000,40000000000,0,40000000000
1260820,104206,"4764      ",ATM50K,"Z3DT      ",24011,0000000000000000000,9525000000,0,9525000000,20000000000,0,20000000000
1260820,112124,"8127      ",ATM50K,"Z2J7      ",24019,0000000000000000000,21340000000,0,21340000000,30000000000,0,30000000000
1260820,95314,"ZZ71      ",CRM,"W023      ",47007,0000000800034806800,2285000000,21650000000,23935000000,8500000000,28000000000,36500000000
1260820,101117,"ZZWJ      ",CRM,"W47J      ",47007,0000000800164118500,0,0,0,0,0,0
1260820,94122,"3601      ",ATM50K,"Z18U      ",34063,0000000000000000000,685000000,0,685000000,20000000000,0,20000000000
1260820,153706,"B627      ",ATM100K,"Z8EC      ",47007,0000000800166213800,0,27560000000,27560000000,0,80000000000,80000000000
1260820,112518,"H391      ",CRM,"W64M      ",32015,0000000000000000000,4645000000,5280000000,9925000000,5000000000,5000000000,10000000000
1260820,104243,"5862      ",ATM50K,"Z432      ",47007,0000000800164118500,7220000000,0,7220000000,18500000000,0,18500000000
1260820,140946,"1857      ",ATM100K,"Z0L7      ",47007,0000000800164118500,0,10710000000,10710000000,0,80000000000,80000000000
1260820,161127,"ZZS2      ",CRM,"W18S      ",47007,0000000800181276100,3210000000,11470000000,14680000000,4000000000,7000000000,11000000000
1260820,111509,"6062      ",ATM50K,"Z1RZ      ",47007,0000000800034860600,5650000000,0,5650000000,18000000000,0,18000000000
1260820,183903,"ZZF7      ",CRM,"W23F      ",27527,0000000000000000000,1740000000,54020000000,55760000000,2000000000,4000000000,6000000000
1260820,64327,"ZZFT      ",CRM,"W29T      ",43505,0000000000000000000,3985000000,14970000000,18955000000,5000000000,5000000000,10000000000
1260820,94035,"ZZLT      ",CRM,"W36T      ",47007,0000000800034997200,3785000000,6550000000,10335000000,5000000000,10000000000,15000000000
1260820,205619,"5591      ",ATM100K,"Z3WI      ",47007,0000000800034997200,0,8010000000,8010000000,0,23000000000,23000000000
1260820,94500,"8131      ",ATM50K,"Z2JA      ",39013,0000000000000000000,9435000000,0,9435000000,10000000000,0,10000000000
1260820,185901,"4233      ",ATM50K,"Z30E      ",47007,0000000800164118500,6390000000,0,6390000000,40000000000,0,40000000000
1260820,92800,"ZZH6      ",CRM,"W22H      ",24014,0000000000000000000,1645000000,7990000000,9635000000,2000000000,4000000000,6000000000
1260820,133346,"A727      ",ATM100K,"Z6VF      ",24000,0000000000000000000,0,6380000000,6380000000,0,15000000000,15000000000
1260820,132739,"4573      ",ATM100K,"Z38X      ",47007,0000000800164118500,0,18660000000,18660000000,0,29000000000,29000000000
1260820,93855,"3653      ",ATM50K,"Z1A8      ",47007,0000000800178539800,5125000000,0,5125000000,25000000000,0,25000000000
1260820,123851,"6594      ",ATM50K,"Z25J      ",47007,0000000800034997200,6610000000,0,6610000000,20000000000,0,25200000000
1260820,101852,"8143      ",ATM100K,"Z2JJ      ",39061,0000000000000000000,0,12630000000,12630000000,0,40000000000,40000000000
1260820,123247,"3065      ",ATM50K,"Z0V9      ",47007,0000000800164118500,8435000000,0,8435000000,40000000000,0,40000000000
1260820,214804,"3762      ",ATM50K,"Z1D7      ",47007,0000000800035018400,15625000000,0,15625000000,25000000000,0,25000000000
1260820,215403,"ZZ21      ",CRM,"W00P      ",47007,0000000800164118500,4190000000,820000000,5010000000,5000000000,5000000000,10000000000
1260820,101923,"ZZIH      ",CRM,"W32H      ",40,0000000000000000000,1470000000,9400000000,10870000000,2000000000,8000000000,10000000000
1260820,115128,"ZZET      ",CRM,"W27T      ",8051,0000000000000000000,3755000000,3230000000,6985000000,5000000000,5000000000,10000000000
1260820,151137,"ZZMU      ",CRM,"W37U      ",39055,0000000000000000000,9270000000,37690000000,46960000000,2500000000,5000000000,7500000000
1260820,75949,"8671      ",ATM100K,"Z2S0      ",43501,0000000000000000000,0,7190000000,7190000000,0,20000000000,20000000000
1260820,215518,"B050      ",ATM50K,"Z7IP      ",47007,0000000800035018400,6265000000,0,6265000000,21000000000,0,21000000000
1260820,213705,"5330      ",ATM100K,"Z3PN      ",47007,0000000800178541700,0,7230000000,7230000000,0,56000000000,56000000000
1260820,201207,"ZZ6V      ",CRM,"W12V      ",47007,0000000800151986200,0,0,0,0,0,0
1260820,122012,"4106      ",ATM50K,"Z2XF      ",24040,0000000000000000000,5030000000,0,5030000000,30000000000,0,30000000000
1260820,92028,"ZZU4      ",CRM,"W20U      ",24019,0000000000000000000,1735000000,16810000000,18545000000,1000000000,2000000000,3000000000
1260820,81756,"9408      ",ATM50K,"Z2V4      ",24038,0000000000000000000,15780000000,0,15780000000,20000000000,0,20000000000
1260820,101844,"6304      ",ATM50K,"Z1XX      ",47007,0000000800164118500,2025000000,0,2025000000,27000000000,0,27000000000
1260820,111741,"H172      ",CRM,"W56B      ",47007,0000000800178531200,8600000000,19320000000,27920000000,11000000000,14000000000,25000000000
1260820,101845,"4696      ",ATM50K,"Z3C4      ",47007,0000000800184550900,11355000000,0,11355000000,20000000000,0,0
1260820,153204,"8390      ",ATM50K,"Z2P8      ",27519,0000000000000000000,6595000000,0,6595000000,10000000000,0,10000000000
1260820,93534,"B468      ",ATM50K,"Z7QS      ",47007,0000000800151986200,11790000000,0,11790000000,40000000000,0,40000000000
1260820,141415,"H105      ",CRM,"W52J      ",37015,0000000000000000000,3480000000,9860000000,13340000000,5000000000,10000000000,15000000000
1260820,134227,"8514      ",ATM100K,"Z2QD      ",29020,0000000000000000000,0,14540000000,14540000000,0,30000000000,30000000000
1260820,81433,"6041      ",ATM100K,"Z476      ",47007,0000000800164118500,0,10300000000,10300000000,0,40000000000,40000000000
1260820,125357,"1460      ",ATM100K,"Z0BX      ",4016,0000000000000000000,0,10680000000,10680000000,0,30000000000,30000000000
1260820,4336,"A705      ",ATM50K,"Z6UJ      ",47007,0000000800164118500,11590000000,0,11590000000,23500000000,0,23500000000
1260820,124028,"ZZ05      ",CRM,"W008      ",47007,0000000800164118500,11905000000,31350000000,43255000000,14000000000,9000000000,23000000000
1260820,93220,"ZZDE      ",CRM,"W26E      ",29035,0000000000000000000,7885000000,18960000000,26845000000,2000000000,4000000000,6000000000
1260820,64542,"6079      ",ATM100K,"Z1SF      ",43504,0000000000000000000,0,8250000000,8250000000,0,15000000000,15000000000
1260820,200734,"ZZBQ      ",CRM,"W1QQ      ",47007,0000000800178531200,0,0,0,0,0,0
1260820,100021,"8242      ",ATM100K,"Z2M2      ",32012,0000000000000000000,0,8350000000,8350000000,0,20000000000,20000000000
1260820,160523,"4857      ",ATM50K,"Z3G7      ",47007,0000000800164118500,8595000000,0,8595000000,38000000000,0,38000000000
1260820,155053,"4605      ",ATM50K,"Z39R      ",47007,0000000800166212600,2765000000,0,2765000000,10000000000,0,10000000000
1260820,140907,"B524      ",ATM50K,"Z8AG      ",47007,0000000800164118500,15945000000,0,15945000000,25000000000,0,25000000000
1260820,154417,"H361      ",CRM,"W63I      ",29019,0000000000000000000,9115000000,6260000000,15375000000,5000000000,10000000000,15000000000
1260820,92601,"ZZZA      ",CRM,"W51A      ",39022,0000000000000000000,2525000000,10070000000,12595000000,2000000000,8000000000,10000000000
1260820,233954,"ZZ0P      ",CRM,"W03P      ",47007,0000000800164118500,805000000,29420000000,30225000000,2500000000,28000000000,30500000000
1260820,70740,"4800      ",ATM50K,"Z1NM      ",47007,0000000800164118500,18555000000,0,18555000000,34500000000,0,34500000000
1260820,84356,"ZZT6      ",CRM,"W22T      ",24038,0000000000000000000,8280000000,12510000000,20790000000,2000000000,4000000000,6000000000
1260820,92249,"ZZDF      ",CRM,"W26F      ",24015,0000000000000000000,1320000000,5690000000,7010000000,0,2000000000,2000000000
1260820,131611,"3247      ",ATM50K,"Z0ZW      ",47007,0000000800164118500,8300000000,0,8300000000,33000000000,0,33000000000
1260820,110450,"ZZXZ      ",CRM,"W48Z      ",47007,0000000800164118500,0,0,0,0,0,0
1260820,135930,"4566      ",ATM50K,"Z38Q      ",47007,0000000800164118500,0,0,0,36000000000,0,36000000000
1260820,191737,"5729      ",ATM50K,"Z402      ",47007,0000000800034860600,515000000,0,515000000,15000000000,0,15000000000
1260820,65515,"1292      ",ATM50K,"Z07M      ",47007,0000000800035017200,3810000000,0,3810000000,10000000000,0,10000000000
1260820,145527,"3612      ",ATM50K,"Z195      ",42004,0000000000000000000,9140000000,0,9140000000,15000000000,0,15000000000
1260820,124351,"8003      ",ATM100K,"Z2G2      ",34023,0000000000000000000,0,980000000,980000000,0,30000000000,30000000000
1260820,102504,"9707      ",ATM50K,"Z2WO      ",47007,0000000800164118500,3765000000,0,3765000000,20000000000,0,20000000000
1260820,105212,"2780      ",ATM100K,"Z0SM      ",23037,0000000000000000000,0,7770000000,7770000000,0,20000000000,20000000000
1260820,162148,"ZZ04      ",CRM,"W007      ",47007,0000000800164118500,0,0,0,0,0,0
1260820,93420,"3456      ",ATM50K,"Z157      ",31007,0000000000000000000,6630000000,0,6630000000,20000000000,0,20000000000
1260820,94043,"ZZGG      ",CRM,"W28G      ",31007,0000000000000000000,475000000,6060000000,6535000000,1000000000,2000000000,3000000000
1260820,141750,"H104      ",CRM,"W52I      ",37015,0000000000000000000,3835000000,6590000000,10425000000,5000000000,10000000000,15000000000
