TGLREPLENISH,JAMREPLENISH,ATMID,TYPEATMCRM,TELLERID,CABANG,ESCROW,REFUNDDENOM50K,REFUNDDENOM100K,REFUNDTOTAL,REPLENISHDENOM50K,REPLENISHDENOM100K,REPLENISHTOTAL
1260818,111652,"ZZFX      ",CRM,"W27X      ",27514,0000000000000000000,2955000000,15110000000,18065000000,2000000000,4000000000,6000000000
1260818,101809,"B644      ",ATM50K,"Z8ET      ",59,0000000000000000000,4395000000,0,4395000000,7500000000,0,7500000000
1260818,95703,"ZZRB      ",CRM,"W42B      ",34061,0000000000000000000,7060000000,11970000000,19030000000,10000000000,20000000000,30000000000
1260818,180315,"ZZRD      ",CRM,"W42D      ",29020,0000000000000000000,2175000000,5210000000,7385000000,7000000000,3000000000,10000000000
1260818,95345,"ZZZ6      ",CRM,"W22Z      ",27500,0000000000000000000,4715000000,76830000000,81545000000,2000000000,4000000000,6000000000
1260818,101117,"2620      ",ATM50K,"Z0RY      ",23020,0000000000000000000,9050000000,0,9050000000,10000000000,0,10000000000
1260818,91920,"2685      ",ATM100K,"Z0S8      ",29021,0000000000000000000,0,18210000000,18210000000,0,20000000000,20000000000
1260818,145531,"ZZB7      ",CRM,"W23B      ",34030,0000000000000000000,4280000000,10880000000,15160000000,5000000000,5000000000,10000000000
1260818,93900,"1780      ",ATM50K,"Z0J4      ",24014,0000000000000000000,7855000000,0,7855000000,10000000000,0,10000000000
1260818,143909,"ZZHF      ",CRM,"W30F      ",37009,0000000000000000000,7620000000,57870000000,65490000000,5000000000,10000000000,15000000000
1260818,165743,"6628      ",ATM50K,"Z26C      ",47007,0000000800181276100,6400000000,0,6400000000,23000000000,0,23000000000
1260818,101950,"4030      ",ATM50K,"Z1K6      ",34023,0000000000000000000,6110000000,0,6110000000,10000000000,0,10000000000
1260818,222334,"5623      ",ATM50K,"Z3XD      ",47007,0000000800164118500,6465000000,0,6465000000,16000000000,0,16000000000
1260818,105850,"H331      ",CRM,"W62E      ",31504,0000000000000000000,8595000000,27030000000,35625000000,2000000000,4000000000,6000000000
1260818,125149,"2017      ",ATM50K,"Z4BN      ",47007,0000000800164118500,9370000000,0,9370000000,36000000000,0,36000000000
1260818,100654,"ZZOW      ",CRM,"W39W      ",34026,0000000000000000000,3635000000,11440000000,15075000000,5000000000,10000000000,15000000000
1260818,83738,"ZZKZ      ",CRM,"W35Z      ",39050,0000000000000000000,3390000000,22280000000,25670000000,5000000000,10000000000,15000000000
1260818,143903,"8145      ",ATM100K,"Z2JL      ",24045,0000000000000000000,0,13630000000,13630000000,0,20000000000,20000000000
1260818,101531,"B019      ",ATM100K,"Z7HK      ",4020,0000000000000000000,0,15620000000,15620000000,0,20000000000,20000000000
1260818,123831,"1550      ",ATM100K,"Z0E5      ",23037,0000000000000000000,0,9770000000,9770000000,0,10000000000,10000000000
1260818,211653,"ZZUT      ",CRM,"W45T      ",47007,0000000800035018400,800000000,1500000000,2300000000,3000000000,6000000000,9000000000
1260818,154734,"ZZIG      ",CRM,"W32G      ",4016,0000000000000000000,1495000000,8240000000,9735000000,2000000000,4000000000,6000000000
1260818,95747,"ZZTC      ",CRM,"W44C      ",43501,0000000000000000000,1720000000,8910000000,10630000000,5000000000,10000000000,15000000000
1260818,83934,"A024      ",ATM50K,"Z4CX      ",47007,0000000800164118500,14210000000,0,14210000000,30000000000,0,30000000000
1260818,145455,"ZZN8      ",CRM,"W23N      ",47007,0000000800184943800,1670000000,19390000000,21060000000,5000000000,10000000000,15000000000
1260818,112723,"ZZHH      ",CRM,"W30H      ",34070,0000000000000000000,8040000000,19090000000,27130000000,10000000000,5000000000,15000000000
1260818,110149,"5431      ",ATM50K,"Z3SE      ",47007,0000000800181276100,4755000000,0,4755000000,24000000000,0,24000000000
1260818,91832,"5034      ",ATM50K,"Z3KN      ",27000,0000000000000000000,7595000000,0,7595000000,8000000000,0,8000000000
1260818,101104,"H166      ",CRM,"W55V      ",47007,0000000800181276100,2495000000,6990000000,9485000000,9000000000,12000000000,21000000000
1260818,151331,"1983      ",ATM50K,"Z0O7      ",39087,0000000000000000000,1095000000,0,1095000000,0,0,0
1260818,113749,"A977      ",ATM100K,"Z7FV      ",20028,0000000000000000000,0,26350000000,26350000000,0,40000000000,40000000000
1260818,152846,"ZZM3      ",CRM,"W19M      ",23030,0000000000000000000,925000000,3790000000,4715000000,5000000000,0,5000000000
1260818,140700,"1012      ",ATM50K,"Z00A      ",47007,0000000800164118500,15535000000,0,15535000000,32000000000,0,32000000000
1260818,83207,"8573      ",ATM100K,"Z2R6      ",43501,0000000000000000000,0,12110000000,12110000000,0,10000000000,10000000000
1260818,105801,"ZZ6V      ",CRM,"W12V      ",47007,0000000800151986200,18205000000,3630000000,21835000000,20000000000,20000000000,40000000000
1260818,72241,"8218      ",ATM50K,"Z2LH      ",43505,0000000000000000000,14600000000,0,14600000000,15000000000,0,15000000000
1260818,125954,"ZZ19      ",CRM,"W00M      ",47007,0000000800164118500,3300000000,31400000000,34700000000,6000000000,28000000000,34000000000
1260818,143512,"ZZQ4      ",CRM,"W20Q      ",24045,0000000000000000000,7455000000,27740000000,35195000000,2000000000,4000000000,6000000000
1260818,94312,"ZZHE      ",CRM,"W30E      ",39000,0000000000000000000,3745000000,15010000000,18755000000,5000000000,15000000000,20000000000
1260818,144831,"H341      ",CRM,"W62O      ",32015,0000000000000000000,6810000000,12820000000,19630000000,2000000000,4000000000,6000000000
1260818,140040,"A924      ",ATM50K,"Z7DT      ",31503,0000000000000000000,5000000000,0,5000000000,0,0,0
1260818,111128,"A105      ",ATM50K,"Z4F6      ",47007,0000000800164118500,26295000000,0,26295000000,30000000000,0,30000000000
1260818,103025,"ZZ6M      ",CRM,"W12M      ",47007,0000000800184550900,10665000000,29200000000,39865000000,5000000000,10000000000,15000000000
1260818,113930,"3108      ",ATM50K,"Z0W9      ",47007,0000000800187658100,7035000000,0,7035000000,20000000000,0,20000000000
1260818,104234,"8132      ",ATM100K,"Z2JB      ",39013,0000000000000000000,0,13950000000,13950000000,0,20000000000,20000000000
1260818,83412,"4110      ",ATM50K,"Z1LV      ",4000,0000000000000000000,8970000000,0,8970000000,10000000000,0,10000000000
1260818,205736,"4789      ",ATM50K,"Z3EG      ",47007,0000000800034806800,33400000000,0,33400000000,37000000000,0,37000000000
1260818,165210,"8177      ",ATM100K,"Z2KF      ",23013,0000000000000000000,0,7780000000,7780000000,0,10000000000,10000000000
1260818,92420,"A479      ",ATM100K,"Z6N1      ",43505,0000000000000000000,0,560000000,560000000,0,20000000000,20000000000
1260818,82023,"ZZEC      ",CRM,"W27C      ",43500,0000000000000000000,6790000000,51100000000,57890000000,5000000000,10000000000,15000000000
1260818,172644,"5081      ",ATM50K,"Z3LS      ",4009,0000000000000000000,6780000000,0,6780000000,10000000000,0,10000000000
1260818,165205,"2270      ",ATM100K,"Z0Q9      ",27500,0000000000000000000,0,13930000000,13930000000,0,20000000000,20000000000
1260818,100726,"H388      ",CRM,"W64J      ",12016,0000000000000000000,2920000000,25000000000,27920000000,10000000000,20000000000,30000000000
1260818,92144,"ZZE4      ",CRM,"W20E      ",39061,0000000000000000000,7740000000,17280000000,25020000000,4000000000,6000000000,10000000000
1260818,73210,"H130      ",CRM,"W53L      ",44010,0000000000000000000,2855000000,8150000000,11005000000,1000000000,1000000000,2000000000
1260818,93504,"ZZYU      ",CRM,"W49U      ",47007,0000000800164118500,6040000000,3590000000,9630000000,10000000000,10000000000,20000000000
1260818,101658,"1775      ",ATM100K,"Z0IZ      ",23030,0000000000000000000,0,18040000000,18040000000,0,20000000000,20000000000
1260818,225717,"3853      ",ATM50K,"Z1FP      ",47007,0000000800164118500,21285000000,0,21285000000,32000000000,0,32000000000
1260818,161601,"ZZX3      ",CRM,"W19X      ",29012,0000000000000000000,5280000000,29020000000,34300000000,5000000000,20000000000,25000000000
1260818,131947,"ZZU3      ",CRM,"W19U      ",27518,0000000000000000000,1940000000,10840000000,12780000000,5000000000,10000000000,15000000000
1260818,125121,"6050      ",ATM50K,"Z1RN      ",40,0000000000000000000,8570000000,0,8570000000,10000000000,0,10000000000
1260818,154631,"B653      ",ATM50K,"Z8FC      ",24051,0000000000000000000,5695000000,0,5695000000,10000000000,0,10000000000
1260818,130235,"4661      ",ATM100K,"Z3B8      ",47007,0000000800164118500,0,9210000000,9210000000,0,33000000000,33000000000
1260818,111225,"1269      ",ATM50K,"Z071      ",47007,0000000800034806800,14460000000,0,14460000000,31500000000,0,31500000000
1260818,112903,"ZZSC      ",CRM,"W43C      ",39004,0000000000000000000,2070000000,9490000000,11560000000,3000000000,8000000000,11000000000
1260818,203553,"8095      ",ATM100K,"Z2IF      ",47007,0000000800034806800,0,55040000000,55040000000,0,37000000000,37000000000
1260818,160949,"H224      ",CRM,"W58B      ",29037,0000000000000000000,3350000000,40460000000,43810000000,5000000000,15000000000,20000000000
1260818,150422,"ZZEX      ",CRM,"W29X      ",34011,0000000000000000000,13030000000,38010000000,51040000000,2000000000,4000000000,6000000000
1260818,162408,"H222      ",CRM,"W57Z      ",27008,0000000000000000000,1585000000,7330000000,8915000000,4000000000,8000000000,12000000000
1260818,125331,"1051      ",ATM50K,"Z01B      ",47007,0000000800164118500,12280000000,0,12280000000,30000000000,0,30000000000
1260818,111800,"3393      ",ATM100K,"Z13J      ",24050,0000000000000000000,0,7730000000,7730000000,0,20000000000,20000000000
1260818,105555,"ZZQ3      ",CRM,"W19Q      ",27512,0000000000000000000,1490000000,32950000000,34440000000,5000000000,5000000000,10000000000
1260818,144926,"4410      ",ATM50K,"Z1MN      ",7,0000000000000000000,8550000000,0,8550000000,0,0,10000000000
1260818,123505,"H342      ",CRM,"W62P      ",32015,0000000000000000000,4420000000,16170000000,20590000000,2000000000,4000000000,6000000000
1260818,170949,"ZZOB      ",CRM,"W39B      ",8005,0000000000000000000,4755000000,6220000000,10975000000,5000000000,5000000000,10000000000
1260818,93557,"1370      ",ATM100K,"Z09I      ",4004,0000000000000000000,0,16070000000,16070000000,0,10000000000,10000000000
1260818,151751,"ZZG5      ",CRM,"W21G      ",47007,0000000800178531200,6820000000,36750000000,43570000000,11000000000,7000000000,18000000000
1260818,103540,"ZZRY      ",CRM,"W42Y      ",39034,0000000000000000000,16480000000,55020000000,71500000000,2000000000,4000000000,6000000000
1260818,91018,"ZZGO      ",CRM,"W28O      ",44000,0000000000000000000,9825000000,44010000000,53835000000,5000000000,10000000000,15000000000
1260818,85358,"ZZN4      ",CRM,"W20N      ",24050,0000000000000000000,1215000000,10980000000,12195000000,4000000000,6000000000,10000000000
1260818,122520,"4199      ",ATM50K,"Z2ZK      ",47007,0000000800035018400,11965000000,0,11965000000,30000000000,0,30000000000
1260818,212529,"ZZ62      ",CRM,"W01U      ",47007,0000000800164118500,7550000000,1130000000,8680000000,14000000000,11000000000,25000000000
1260818,100846,"H338      ",CRM,"W62L      ",59,0000000000000000000,1070000000,7920000000,8990000000,1000000000,4000000000,5000000000
1260818,100510,"6544      ",ATM50K,"Z246      ",20038,0000000000000000000,14355000000,0,14355000000,10000000000,0,10000000000
1260818,100847,"H359      ",CRM,"W63G      ",34073,0000000000000000000,7925000000,29220000000,37145000000,5000000000,10000000000,15000000000
1260818,55645,"1935      ",ATM100K,"Z0N6      ",47007,0000000800178541700,0,1260000000,1260000000,0,30000000000,7000000000
1260818,153348,"ZZM3      ",CRM,"W19M      ",23030,0000000000000000000,0,0,0,0,0,0
1260818,112318,"ZZBX      ",CRM,"W1XX      ",16004,0000000000000000000,2735000000,8330000000,11065000000,5000000000,10000000000,15000000000
1260818,151250,"3592      ",ATM100K,"Z18L      ",34031,0000000000000000000,0,24260000000,24260000000,0,10000000000,10000000000
1260818,83232,"A291      ",ATM100K,"Z4KD      ",39026,0000000000000000000,0,16530000000,16530000000,0,20000000000,20000000000
1260818,84405,"ZZMM      ",CRM,"W37M      ",37004,0000000000000000000,5475000000,19210000000,24685000000,5000000000,10000000000,15000000000
1260818,80516,"ZZDF      ",CRM,"W26F      ",24015,0000000000000000000,1290000000,8960000000,10250000000,0,2000000000,2000000000
1260818,95030,"ZZPJ      ",CRM,"W40J      ",37000,0000000000000000000,1220000000,22040000000,23260000000,5000000000,10000000000,15000000000
1260818,92102,"ZZSQ      ",CRM,"W43Q      ",39072,0000000000000000000,10125000000,14830000000,24955000000,10000000000,10000000000,20000000000
1260818,172508,"1080      ",ATM100K,"Z023      ",4009,0000000000000000000,0,31260000000,31260000000,0,25000000000,25000000000
1260818,153207,"ZZHD      ",CRM,"W30D      ",27519,0000000000000000000,16730000000,32100000000,48830000000,2000000000,4000000000,6000000000
1260818,175113,"A002      ",ATM100K,"Z4CB      ",47007,0000000800178541700,0,3160000000,3160000000,0,30000000000,30000000000
1260818,143507,"6414      ",ATM50K,"Z20Q      ",47007,0000000800164118500,5215000000,0,5215000000,30000000000,0,30000000000
1260818,172405,"ZZGW      ",CRM,"W30W      ",34070,0000000000000000000,13385000000,37630000000,51015000000,2000000000,4000000000,6000000000
1260818,153343,"ZZSL      ",CRM,"W43L      ",29027,0000000000000000000,1690000000,1590000000,3280000000,3000000000,7000000000,10000000000
1260818,122950,"ZZJG      ",CRM,"W33G      ",47007,0000000800164118500,13475000000,12210000000,25685000000,14000000000,11000000000,25000000000
1260818,183820,"6133      ",ATM50K,"Z47V      ",47007,0000000800184943800,3990000000,0,3990000000,20000000000,0,0
1260818,91839,"ZZRX      ",CRM,"W42X      ",34081,0000000000000000000,1840000000,4300000000,6140000000,2500000000,5000000000,7500000000
1260818,170315,"ZZ0V      ",CRM,"W03V      ",47007,0000000800164118500,0,0,0,0,0,0
1260818,92743,"ZZKV      ",CRM,"W35V      ",8027,0000000000000000000,1460000000,2430000000,3890000000,2000000000,3000000000,5000000000
1260818,75739,"ZZMK      ",CRM,"W37K      ",30001,0000000000000000000,22855000000,31910000000,54765000000,4000000000,4000000000,8000000000
1260818,141231,"A763      ",ATM50K,"Z6WO      ",47007,0000000800184550900,12435000000,0,12435000000,20000000000,0,20000000000
1260818,140158,"5090      ",ATM50K,"Z1OD      ",47007,0000000800034997200,2705000000,0,2705000000,30000000000,0,30000000000
1260818,124902,"6025      ",ATM100K,"Z1QZ      ",40,0000000000000000000,0,15840000000,15840000000,0,20000000000,20000000000
1260818,202852,"H363      ",CRM,"W63K      ",47007,0000000800178531200,6950000000,11600000000,18550000000,9000000000,12000000000,21000000000
1260818,160347,"ZZLA      ",CRM,"W36A      ",29017,0000000000000000000,6095000000,18250000000,24345000000,2000000000,2000000000,4000000000
1260818,102725,"8003      ",ATM100K,"Z2G2      ",34023,0000000000000000000,0,13110000000,13110000000,0,10000000000,10000000000
1260818,115803,"ZZPU      ",CRM,"W40U      ",12009,0000000000000000000,3345000000,2730000000,6075000000,5000000000,10000000000,15000000000
1260818,153355,"8701      ",ATM50K,"Z2S8      ",31004,0000000000000000000,8080000000,0,8080000000,10000000000,0,10000000000
1260818,100224,"8189      ",ATM100K,"Z2KQ      ",39016,0000000000000000000,0,7300000000,7300000000,0,10000000000,10000000000
1260818,71347,"3456      ",ATM50K,"Z157      ",31007,0000000000000000000,15305000000,0,15305000000,10000000000,0,10000000000
1260818,144944,"ZZRI      ",CRM,"W42I      ",27508,0000000000000000000,4125000000,1740000000,5865000000,2000000000,4000000000,6000000000
1260818,213506,"5672      ",ATM50K,"Z3YM      ",47007,0000000800164118500,8825000000,0,8825000000,30000000000,0,30000000000
1260818,140631,"ZZGN      ",CRM,"W28N      ",34063,0000000000000000000,7190000000,16450000000,23640000000,2000000000,4000000000,6000000000
1260818,105647,"4253      ",ATM50K,"Z30W      ",47007,0000000800164118500,13330000000,0,13330000000,30000000000,0,30000000000
1260818,93818,"2110      ",ATM100K,"Z0PK      ",8027,0000000000000000000,0,9230000000,9230000000,0,10000000000,10000000000
1260818,175417,"8514      ",ATM100K,"Z2QD      ",29020,0000000000000000000,0,18720000000,18720000000,0,20000000000,20000000000
1260818,120938,"8291      ",ATM100K,"Z2NA      ",23039,0000000000000000000,0,14370000000,14370000000,0,15000000000,15000000000
1260818,111019,"ZZUJ      ",CRM,"W45J      ",47007,0000000800034805600,11765000000,23330000000,35095000000,20000000000,28000000000,48000000000
1260818,154541,"3560      ",ATM50K,"Z17S      ",27520,0000000000000000000,4095000000,0,4095000000,10000000000,0,10000000000
1260818,100632,"8088      ",ATM100K,"Z2I8      ",8014,0000000000000000000,0,18480000000,18480000000,0,20000000000,20000000000
1260818,160610,"1050      ",ATM50K,"Z01A      ",4016,0000000000000000000,5950000000,0,5950000000,10000000000,0,10000000000
1260818,103049,"8086      ",ATM100K,"Z2I6      ",4019,0000000000000000000,0,23750000000,23750000000,0,20000000000,20000000000
1260818,104931,"ZZLI      ",CRM,"W36I      ",28500,0000000000000000000,19350000000,56930000000,76280000000,5000000000,10000000000,15000000000
1260818,103918,"ZZKW      ",CRM,"W35W      ",37000,0000000000000000000,4530000000,18710000000,23240000000,5000000000,10000000000,15000000000
1260818,92830,"ZZRW      ",CRM,"W42W      ",27507,0000000000000000000,2255000000,9600000000,11855000000,2000000000,4000000000,6000000000
1260818,122258,"5799      ",ATM50K,"Z41R      ",47007,0000000800164118500,0,0,0,30000000000,0,30000000000
1260818,84339,"H398      ",CRM,"W64T      ",29030,0000000000000000000,5365000000,40240000000,45605000000,5000000000,15000000000,20000000000
1260818,110928,"ZZAC      ",CRM,"W1AC      ",8014,0000000000000000000,335000000,11550000000,11885000000,2000000000,4000000000,6000000000
1260818,125801,"ZZO2      ",CRM,"W18O      ",47007,0000000800034806800,13075000000,12630000000,25705000000,13000000000,14000000000,27000000000
1260818,221321,"A780      ",ATM50K,"Z6XF      ",47007,0000000800035018400,8750000000,0,8750000000,30000000000,0,30000000000
1260818,101453,"ZZL3      ",CRM,"W19L      ",12016,0000000000000000000,880000000,19320000000,20200000000,10000000000,20000000000,30000000000
1260818,174557,"1659      ",ATM50K,"Z0GY      ",47007,0000000800181276100,4055000000,0,4055000000,27000000000,0,27000000000
1260818,110816,"B029      ",ATM100K,"Z7HU      ",16040,0000000000000000000,0,48550000000,48550000000,0,35000000000,35000000000
1260818,152803,"3780      ",ATM50K,"Z1DP      ",29027,0000000000000000000,2580000000,0,2580000000,10000000000,0,10000000000
1260818,130548,"A237      ",ATM100K,"Z4IV      ",47007,0000000800034997200,0,3110000000,3110000000,0,25200000000,25200000000
1260818,122330,"3192      ",ATM50K,"Z0YD      ",47007,0000000800034806800,16370000000,0,16370000000,40000000000,0,40000000000
1260818,73922,"ZZFE      ",CRM,"W29E      ",31002,0000000000000000000,3505000000,13440000000,16945000000,2000000000,4000000000,6000000000
1260818,60942,"ZZFT      ",CRM,"W29T      ",43505,0000000000000000000,5835000000,47410000000,53245000000,5000000000,5000000000,10000000000
1260818,120435,"5635      ",ATM50K,"Z3XO      ",47007,0000000800164118500,30010000000,0,30010000000,30000000000,0,30000000000
1260818,101939,"4129      ",ATM50K,"Z2X5      ",47007,0000000800164118500,12505000000,0,12505000000,30000000000,0,30000000000
1260818,134110,"2980      ",ATM100K,"Z0TE      ",27523,0000000000000000000,0,9900000000,9900000000,0,15000000000,15000000000
1260818,154745,"ZZLE      ",CRM,"W36E      ",27520,0000000000000000000,4135000000,17760000000,21895000000,2000000000,4000000000,6000000000
1260818,94237,"H372      ",CRM,"W63T      ",4006,0000000000000000000,4990000000,5610000000,10600000000,5000000000,10000000000,15000000000
1260818,190400,"4606      ",ATM50K,"Z39S      ",47007,0000000800181276100,2525000000,0,2525000000,23000000000,0,23000000000
1260818,112249,"8049      ",ATM100K,"Z2H8      ",23039,0000000000000000000,0,16150000000,16150000000,0,10000000000,10000000000
1260818,95924,"H360      ",CRM,"W63H      ",34073,0000000000000000000,8820000000,19450000000,28270000000,5000000000,10000000000,15000000000
1260818,153125,"ZZ0J      ",CRM,"W03J      ",47007,0000000800164118500,0,0,0,0,0,0
1260818,82214,"ZZY3      ",CRM,"W19Y      ",31500,0000000000000000000,14290000000,21040000000,35330000000,3000000000,6000000000,9000000000
1260818,63917,"6079      ",ATM100K,"Z1SF      ",43504,0000000000000000000,0,10960000000,10960000000,0,10000000000,10000000000
1260818,104216,"H245      ",CRM,"W58W      ",47007,0000000800164118500,2900000000,6230000000,9130000000,10000000000,15000000000,25000000000
1260818,114846,"5024      ",ATM50K,"Z3KD      ",47007,0000000800164118500,4455000000,0,4455000000,30000000000,0,30000000000
1260818,103130,"ZZD3      ",CRM,"W19D      ",20024,0000000000000000000,3020000000,27750000000,30770000000,1000000000,2000000000,3000000000
1260818,124019,"A025      ",ATM50K,"Z4CY      ",47007,0000000800164118500,12440000000,0,12440000000,36500000000,0,36500000000
1260818,211642,"A059      ",ATM100K,"Z4DW      ",47007,0000000800034997200,0,5850000000,5850000000,0,27600000000,27600000000
1260818,162827,"6566      ",ATM100K,"Z24S      ",47007,0000000800034804500,0,7900000000,7900000000,0,30000000000,30000000000
1260818,214613,"ZZTG      ",CRM,"W44G      ",47007,0000000800164118500,0,0,0,0,0,0
1260818,105829,"ZZDE      ",CRM,"W26E      ",29035,0000000000000000000,24375000000,64290000000,88665000000,2000000000,4000000000,6000000000
1260818,105118,"ZZIW      ",CRM,"W32W      ",47007,0000000800164118500,3020000000,2590000000,5610000000,3000000000,5000000000,8000000000
1260818,182455,"4767      ",ATM100K,"Z3DW      ",47007,0000000800178541700,0,210000000,210000000,0,53000000000,53000000000
1260818,170957,"3461      ",ATM100K,"Z15B      ",34070,0000000000000000000,0,26450000000,26450000000,0,30000000000,30000000000
1260818,95023,"ZZV3      ",CRM,"W19V      ",27500,0000000000000000000,12745000000,51050000000,63795000000,2000000000,4000000000,6000000000
1260818,112349,"5482      ",ATM50K,"Z3TO      ",47007,0000000800164118500,5075000000,0,5075000000,26500000000,0,26500000000
1260818,93737,"8112      ",ATM100K,"Z2IV      ",27000,0000000000000000000,0,18040000000,18040000000,0,20000000000,20000000000
1260818,75050,"ZZEM      ",CRM,"W27M      ",34027,0000000000000000000,8515000000,31160000000,39675000000,5000000000,10000000000,15000000000
1260818,230711,"B499      ",ATM50K,"Z8AA      ",47007,0000000800035018400,6770000000,0,6770000000,40000000000,0,40000000000
1260818,200609,"4566      ",ATM50K,"Z38Q      ",47007,0000000800164118500,5400000000,0,5400000000,36000000000,0,36000000000
1260818,172344,"ZZQ5      ",CRM,"W21Q      ",4009,0000000000000000000,2930000000,10640000000,13570000000,2000000000,4000000000,6000000000
1260818,153523,"4960      ",ATM50K,"Z1O0      ",39011,0000000000000000000,7750000000,0,7750000000,10000000000,0,10000000000
1260818,103445,"2450      ",ATM100K,"Z0R3      ",39083,0000000000000000000,0,11590000000,11590000000,0,20000000000,20000000000
1260818,154433,"ZZGH      ",CRM,"W28H      ",8016,0000000000000000000,4660000000,7830000000,12490000000,5000000000,5000000000,10000000000
1260818,94326,"8043      ",ATM100K,"Z2H2      ",34035,0000000000000000000,0,12930000000,12930000000,0,20000000000,20000000000
1260818,233120,"4321      ",ATM100K,"Z32L      ",47007,0000000800184943800,0,5840000000,5840000000,0,20000000000,20000000000
1260818,131212,"ZZWJ      ",CRM,"W47J      ",47007,0000000800164118500,11655000000,27550000000,39205000000,14000000000,28000000000,42000000000
1260818,113451,"H086      ",CRM,"W51S      ",47007,0000000800184550900,4990000000,13070000000,18060000000,5000000000,10000000000,15000000000
1260818,121814,"8365      ",ATM50K,"Z2OR      ",47007,0000000800181276100,8085000000,0,8085000000,20000000000,0,20000000000
1260818,170426,"ZZT3      ",CRM,"W19T      ",27505,0000000000000000000,5530000000,24390000000,29920000000,2000000000,4000000000,6000000000
1260819,721,"5825      ",ATM100K,"Z425      ",47007,0000000800034997200,0,19370000000,19370000000,0,40000000000,40000000000
1260818,121208,"ZZGX      ",CRM,"W30X      ",39035,0000000000000000000,3135000000,18900000000,22035000000,5000000000,2000000000,7000000000
1260818,115737,"1983      ",ATM50K,"Z0O7      ",39087,0000000000000000000,0,0,0,0,0,1500000000
1260818,100146,"1967      ",ATM50K,"Z0NS      ",47007,0000000800164118500,26530000000,0,26530000000,30000000000,0,30000000000
1260818,85846,"ZZNT      ",CRM,"W38T      ",14,0000000000000000000,885000000,19340000000,20225000000,5000000000,10000000000,15000000000
1260818,234322,"4812      ",ATM50K,"Z3F1      ",47007,0000000800164118500,3685000000,0,3685000000,20000000000,0,20000000000
1260819,320,"ZZXU      ",CRM,"W48U      ",47007,0000000800164118500,14460000000,26410000000,40870000000,20000000000,28000000000,48000000000
1260818,143417,"3849      ",ATM100K,"Z1FL      ",24022,0000000000000000000,0,32100000000,32100000000,0,20000000000,20000000000
1260818,182324,"ZZ6P      ",CRM,"W12P      ",47007,0000000800034858700,11080000000,48330000000,59410000000,5000000000,10000000000,15000000000
1260818,123322,"ZZIM      ",CRM,"W32M      ",39057,0000000000000000000,10345000000,24360000000,34705000000,4000000000,6000000000,10000000000
1260818,123005,"A969      ",ATM50K,"Z7FN      ",20029,0000000000000000000,9530000000,0,9530000000,15000000000,0,15000000000
1260818,90434,"ZZKY      ",CRM,"W35Y      ",27513,0000000000000000000,1880000000,4890000000,6770000000,2000000000,4000000000,6000000000
1260818,143748,"3253      ",ATM50K,"Z102      ",47007,0000000800164118500,6955000000,0,6955000000,30000000000,0,30000000000
1260818,163919,"ZZAP      ",CRM,"W1AP      ",47007,0000000800164118500,15560000000,30980000000,46540000000,15000000000,15000000000,30000000000
1260818,114924,"ZZAH      ",CRM,"W1AH      ",54,0000000000000000000,1600000000,6980000000,8580000000,2000000000,8000000000,10000000000
1260818,122811,"3701      ",ATM50K,"Z1BK      ",39047,0000000000000000000,12250000000,0,12250000000,10000000000,0,10000000000
1260818,101055,"ZZ93      ",CRM,"W02P      ",47007,0000000800164118500,1555000000,6430000000,7985000000,5000000000,10000000000,15000000000
1260818,73755,"ZZFK      ",CRM,"W29K      ",31012,0000000000000000000,32525000000,53840000000,86365000000,1000000000,2000000000,3000000000
1260818,115148,"8383      ",ATM50K,"Z2P2      ",47007,0000000800034997200,3695000000,0,3695000000,25200000000,0,25200000000
1260818,101322,"1390      ",ATM100K,"Z0A0      ",23030,0000000000000000000,0,20280000000,20280000000,0,20000000000,20000000000
1260818,85859,"8143      ",ATM100K,"Z2JJ      ",39061,0000000000000000000,0,16620000000,16620000000,0,20000000000,20000000000
1260818,204257,"B050      ",ATM50K,"Z7IP      ",47007,0000000800035018400,10515000000,0,10515000000,15000000000,0,15000000000
1260818,112523,"B021      ",ATM50K,"Z7HM      ",44007,0000000000000000000,7670000000,0,7670000000,10000000000,0,10000000000
1260818,161437,"H221      ",CRM,"W57Y      ",27008,0000000000000000000,1740000000,6800000000,8540000000,4000000000,8000000000,12000000000
1260818,100236,"3090      ",ATM50K,"Z0VU      ",20007,0000000000000000000,17515000000,0,17515000000,10000000000,0,10000000000
1260818,94725,"A598      ",ATM50K,"Z6RA      ",47007,0000000800164118500,25040000000,0,25040000000,30000000000,0,30000000000
1260818,95611,"1380      ",ATM100K,"Z09Q      ",8012,0000000000000000000,0,40610000000,40610000000,0,20000000000,20000000000
1260818,130831,"A932      ",ATM50K,"Z7EA      ",24059,0000000000000000000,1775000000,0,1775000000,0,0,0
1260818,115634,"8321      ",ATM100K,"Z2NZ      ",29004,0000000000000000000,0,7430000000,7430000000,0,20000000000,20000000000
1260818,71815,"ZZGG      ",CRM,"W28G      ",31007,0000000000000000000,5525000000,22920000000,28445000000,4000000000,8000000000,12000000000
1260818,110537,"4610      ",ATM100K,"Z1N6      ",34047,0000000000000000000,0,20280000000,20280000000,0,40000000000,40000000000
1260818,165925,"ZZH3      ",CRM,"W19H      ",23013,0000000000000000000,1205000000,23040000000,24245000000,2000000000,4000000000,6000000000
